accession	description
"SRR10785809"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366035"
"SRR10785810"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366036"
"SRR10785811"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366037"
"SRR10785812"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366038"
"SRR10785813"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366039"
"SRR10785814"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366040"
"SRR10785815"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366041"
"SRR10785816"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366042"
"SRR10785817"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366043"
"SRR10785818"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366044"
"SRR10785819"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366045"
"SRR10785820"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366046"
"SRR10785821"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366047"
"SRR10785822"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366048"
"SRR10785823"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366049"
"SRR10785824"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366050"
"SRR10785825"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366051"
"SRR10785826"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366052"
"SRR10785827"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366053"
"SRR10785828"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366054"
"SRR10785829"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366055"
"SRR10785830"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366056"
"SRR10785831"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366057"
"SRR10785832"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366058"
"SRR10785833"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366059"
"SRR10785834"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366060"
"SRR10785835"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366061"
"SRR10785836"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366062"
"SRR10785837"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366063"
"SRR10788137"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13368540"
"SRR10788141"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13368544"
"SRR10788142"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13368545"
"SRR10788143"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13368546"
"SRR10798016"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374320"
"SRR10798017"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374321"
"SRR10798018"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374322"
"SRR10798019"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374323"
"SRR10798020"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374324"
"SRR10798021"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374325"
"SRR10798022"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374326"
"SRR10798023"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374327"
"SRR10798024"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374328"
"SRR10798025"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374329"
"SRR10798026"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374330"
"SRR10798028"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374332"
"SRR10798029"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374333"
"SRR10798033"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374337"
"SRR10798037"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374341"
"SRR10798038"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374342"
"SRR10798039"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374343"
"SRR10798040"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374344"
"SRR10798041"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374345"
"SRR10798042"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374346"
"SRR10798043"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374347"
"SRR10798044"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374348"
"SRR10798045"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374349"
"SRR10798046"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374350"
"SRR10798047"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374351"
"SRR10798048"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374352"
"SRR10798049"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13374353"
"SRR10783249"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361806"
"SRR10783250"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361807"
"SRR10783251"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361808"
"SRR10783252"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361809"
"SRR10783253"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361810"
"SRR10783254"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361811"
"SRR10783255"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361812"
"SRR10783256"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361813"
"SRR10783257"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361814"
"SRR10783258"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361815"
"SRR10783259"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361816"
"SRR10783260"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361817"
"SRR10783261"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361818"
"SRR10783262"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361819"
"SRR10783263"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361820"
"SRR10783264"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361821"
"SRR10783265"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361822"
"SRR10783266"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361823"
"SRR10783267"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361824"
"SRR10783268"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361825"
"SRR10783269"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361826"
"SRR10783270"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361827"
"SRR10783271"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361828"
"SRR10783272"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361829"
"SRR10783273"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361830"
"SRR10783274"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361831"
"SRR10783275"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361832"
"SRR10783276"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361833"
"SRR10783277"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361834"
"SRR10783278"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361835"
"SRR10783279"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361836"
"SRR10783280"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361837"
"SRR10783281"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361838"
"SRR10783282"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13361839"
"SRR10781077"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359459"
"SRR10781078"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359460"
"SRR10781082"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359464"
"SRR10781088"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359470"
"SRR10781089"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359471"
"SRR10781090"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359472"
"SRR10781091"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359473"
"SRR10781092"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359474"
"SRR10781093"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359475"
"SRR10791776"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359476"
"SRR10791780"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359480"
"SRR10791781"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359481"
"SRR10791782"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359482"
"SRR10791783"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359483"
"SRR10791784"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359484"
"SRR10791785"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359485"
"SRR10791786"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359486"
"SRR10791787"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359487"
"SRR10791788"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359488"
"SRR10791789"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359489"
"SRR10791790"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359490"
"SRR10791791"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359491"
"SRR10791792"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359492"
"SRR10791793"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359493"
"SRR10791794"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359494"
"SRR10791795"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359495"
"SRR10791796"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359496"
"SRR10791797"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359497"
"SRR10791798"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359498"
"SRR10791799"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359499"
"SRR10791800"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359500"
"SRR10791801"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359501"
"SRR10791802"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13359502"
"SRR10784779"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364303"
"SRR10784780"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364304"
"SRR10784781"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364305"
"SRR10784782"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364306"
"SRR10784783"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364307"
"SRR10784784"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364308"
"SRR10784785"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364309"
"SRR10784786"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364310"
"SRR10784787"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364311"
"SRR10784788"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364312"
"SRR10784789"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364313"
"SRR10784790"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364314"
"SRR10784791"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364315"
"SRR10784792"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364316"
"SRR10784793"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364317"
"SRR10784794"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364318"
"SRR10784795"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364319"
"SRR10784796"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364320"
"SRR10784802"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364326"
"SRR10784803"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364327"
"SRR10784805"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364329"
"SRR10784811"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364335"
"SRR10784814"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364338"
"SRR10784815"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364339"
"SRR10784816"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364340"
"SRR10784817"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364341"
"SRR10784819"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364343"
"SRR10784820"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364344"
"SRR10784821"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364345"
"SRR10784822"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364346"
"SRR10784823"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364347"
"SRR10784824"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364348"
"SRR10784825"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364349"
"SRR10784826"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364350"
"SRR10784827"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364351"
"SRR10784828"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364352"
"SRR10784829"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364353"
"SRR10784830"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364354"
"SRR10784833"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364356"
"SRR10784834"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364357"
"SRR10784835"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364358"
"SRR10784836"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364359"
"SRR10784837"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364360"
"SRR10784838"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364361"
"SRR10784839"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364362"
"SRR10784840"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364363"
"SRR10784841"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364364"
"SRR10784842"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13364365"
"SRR10785869"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366095"
"SRR10785870"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366096"
"SRR10785871"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366097"
"SRR10785872"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366098"
"SRR10785874"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366100"
"SRR10785875"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366101"
"SRR10785876"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366102"
"SRR10785878"	"unspecified sequencing; single-cell RNAseq of human NSCLC: Sample SAMN13366104"
